text,book,chapter,chapter_title,paragraph,characters
"'Yes,' she said quietly, as rain poured off the rim of her hat. There it is. A definite ripple in the walls of the world. Very worrying. There's probably another world making contact. That's never good. I ought to go there. But... according to my left elbow, there's a witch there already...'",13_The Wee Free Men,0,Chapter 1A Clang Well Done,5,[]
"'No, it can't be right. That's chalk country over that way,' said Miss Tick. 'You can't grow a good witch on chalk. The stuff's barely harder than clay. You need good hard rock to grow a witch, believe me.' Miss Tick shook her head, sending raindrops flying. 'But my elbows are generally very reliable.' [People say things like 'listen to your heart', but witches learn to listen to other things too. It's amazing what your kidneys can tell you.]",13_The Wee Free Men,0,Chapter 1A Clang Well Done,7,"['Tick', 'Tick']"
"That was true. The lowlands weren't good to witches. Miss Tick was making pennies by doing bits of medicine and misfortune-telling, [Ordinary fortune-tellers tell you what you want to happen; witches tell you what's going to happen whether you want it to or not. Strangely enough, witches tend to be more accurate but less popular] and slept in barns most nights. She'd twice been thrown in ponds.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,9,['Tick']
"'I can't barge in,' she said. 'Not on another witch's territory. That never, ever works. But...' she paused, 'witches don't just turn up out of nowhere. Let's have a look...'",13_The Wee Free Men,0,Chapter 1A Clang Well Done,10,[]
"She pulled a cracked saucer out of her pocket, and tipped into it the rainwater that had collected on her hat. Then she took a bottle of ink out of another pocket and poured in just enough to turn the water black.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,11,[]
"Tiffany Aching was lying on her stomach by the river, tickling trout. She liked to hear them laugh. It came up in bubbles.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,13,['Tiffany Aching']
"A little way away, where the river bank became a sort of pebble beach, her brother Wentworth was messing around with a stick, and almost certainly making himself sticky.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,14,['Wentworth']
"Anything could make Wentworth sticky. Washed and dried and left in the middle of a clean floor for five minutes, Wentworth would be sticky. It didn't seem to come from anywhere. He just got sticky. But he was an easy child to mind, provided you stopped him eating frogs.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,15,"['Wentworth', 'Wentworth']"
"There was a small part of Tiffany's brain that wasn't too certain about the name Tiffany. She was nine years old and felt that Tiffany was going to be a hard name to live up to. Besides, she'd decided only last week that she wanted to be a witch when she grew up, and she was certain Tiffany just wouldn't work. People would laugh.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,16,['Tiffany']
"Another and larger part of Tiffany's brain was thinking of the word 'susurrus'. It was a word that not many people have thought about, ever. As her fingers rubbed the trout under its chin she rolled the word round and round in her head.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,17,[]
"Susurrus... according to her grandmother's dictionary, it meant 'a low soft sound, as of whispering or muttering'. Tiffany liked the taste of the word. It made her think of mysterious people in long cloaks whispering important secrets behind a door:susurrususssurrusss...",13_The Wee Free Men,0,Chapter 1A Clang Well Done,18,[]
"As she thought this, she realized that the happy trout had swum away. But something else was in the water, only a few inches from her face.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,20,[]
"It was a round basket, no bigger than half a coconut shell, coated with something to block up the holes and make it float. A little man, only six inches high, was standing up in it. He had a mass of untidy red hair, into which a few feathers, beads and bits of cloth had been woven. He had a red beard, which was pretty much as bad as the hair. The rest of him that wasn't covered with blue tattoos was covered with a tiny kilt. And he was waving a fist at her, and shouting:",13_The Wee Free Men,0,Chapter 1A Clang Well Done,21,[]
"And with that he pulled at a piece of string that was hanging over the side of his boat and a second red-headed man surfaced, gulping air.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,23,[]
"And with that he grabbed one very small oar and, with rapid back and forth movements, made the basket speed away.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,26,[]
"Then, to her dark delight, there was a susurrus. There was no wind, but the leaves on the alder bushes by the river bank began to shake and rustle. So did the reeds. They didn't bend, they just blurred. Everything blurred, as if something had picked up the world and was shaking it. The air fizzed. People whispered behind closed doors...",13_The Wee Free Men,0,Chapter 1A Clang Well Done,30,[]
"The water began to bubble, just under the bank. It wasn't very deep hereit would only have reached Tiffany's knees if she'd paddledbut it was suddenly darker and greener and, somehow, much deeper...",13_The Wee Free Men,0,Chapter 1A Clang Well Done,31,['deep hereit']
"She took a couple of steps backwards just before long skinny arms fountained out of the water and clawed madly at the bank where she had been. For a moment she saw a thin face with long sharp teeth, huge round eyes and dripping green hair like water-weed, and then the thing plunged back into the depths.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,32,[]
"By the time the water closed over it Tiffany was already running along the bank to the little beach where Wentworth was making frog pies. She snatched up the child just as a stream of bubbles came around the curve in the bank. Once again the water boiled, the green-haired creature shot up, and the long arms clawed at the mud. Then it screamed, and dropped back into the water.",13_The Wee Free Men,0,Chapter 1A Clang Well Done,33,['Wentworth']
